pid	situscity	situszip
1009	MOUNT DORA	32757
1010	MOUNT DORA	32757
1011	MOUNT DORA	32757
1012	MOUNT DORA	32757
1013	MOUNT DORA	32757
1014	MOUNT DORA	32757
1015	MOUNT DORA	32757
1016	MOUNT DORA	32757
1017	MOUNT DORA	32757
1018	MOUNT DORA	32757
1019	MOUNT DORA	32757
1020	MOUNT DORA	32757
1021	MOUNT DORA	32757
1022	MOUNT DORA	32757
1023	MOUNT DORA	32757
1024	MOUNT DORA	32757
1025	MOUNT DORA	32757
1026	MOUNT DORA	32757
1027	MOUNT DORA	32757
1028	MOUNT DORA	32757
1029	MOUNT DORA	32757
1030	MOUNT DORA	32757
1031	MOUNT DORA	32757
1032	MOUNT DORA	32757
1033	MOUNT DORA	32757
1034	MOUNT DORA	32757
1035	MOUNT DORA	32757
1036	MOUNT DORA	32757
1037	MOUNT DORA	32757
1038	MOUNT DORA	32757
1039	MOUNT DORA	32757
1040	MOUNT DORA	32757
1041	MOUNT DORA	32757
1042	MOUNT DORA	32757
1043	MOUNT DORA	32757
1044	MOUNT DORA	32757
1045	MOUNT DORA	32757
1046	MOUNT DORA	32757
1047	MOUNT DORA	32757
1048	MOUNT DORA	32757
1049	MOUNT DORA	32757
1050	MOUNT DORA	32757
1051	MOUNT DORA	32757
1052	MOUNT DORA	32757
1053	MOUNT DORA	32757
1054	MOUNT DORA	32757
1055	MOUNT DORA	32757
1056	MOUNT DORA	32757
1057	MOUNT DORA	32757
1058	MOUNT DORA	32757
1059	MOUNT DORA	32757
1060	MOUNT DORA	32757
1061	MOUNT DORA	32757
1062	MOUNT DORA	32757
1063	MOUNT DORA	32757
1064	MOUNT DORA	32757
1065	MOUNT DORA	32757
1066	MOUNT DORA	32757
1067	MOUNT DORA	32757
1068	MOUNT DORA	32757
1069	MOUNT DORA	32757
1070	MOUNT DORA	32757
1071	MOUNT DORA	32757
1072	MOUNT DORA	32757
1073	ZELLWOOD	32798
1074	ZELLWOOD	32798
1075	MOUNT DORA	32757
1076	MOUNT DORA	32757
1077	ZELLWOOD	32798
1078	ZELLWOOD	32798
1079	ZELLWOOD	32798
1080	ZELLWOOD	32798
1081	ZELLWOOD	32798
1082	ZELLWOOD	32798
1083	ZELLWOOD	32798
1084	ZELLWOOD	32798
1085	ZELLWOOD	32798
1086	ZELLWOOD	32798
1087	ZELLWOOD	32798
1088	ZELLWOOD	32798
1089	ZELLWOOD	32798
1090	ZELLWOOD	32798
1091	ZELLWOOD	32798
1092	ZELLWOOD	32798
1093	ZELLWOOD	32798
1094	ZELLWOOD	32798
1095	ZELLWOOD	32798
1096	ZELLWOOD	32798
1097	ZELLWOOD	32798
1098	ZELLWOOD	32798
1099	ZELLWOOD	32798
1100	ZELLWOOD	32798
1101	ZELLWOOD	32798
1102	ZELLWOOD	32798
1103	ZELLWOOD	32798
1104	ZELLWOOD	32798
1105	ZELLWOOD	32798
1106	ZELLWOOD	32798
1107	ZELLWOOD	32798
1108	ZELLWOOD	32798
1109	ZELLWOOD	32798
1110	ZELLWOOD	32798
1111	ZELLWOOD	32798
1112	ZELLWOOD	32798
1113	ZELLWOOD	32798
1114	ZELLWOOD	32798
1115	ZELLWOOD	32798
1116	ZELLWOOD	32798
1117	ZELLWOOD	32798
1118	ZELLWOOD	32798
1119	ZELLWOOD	32798
1120	ZELLWOOD	32798
1121	ZELLWOOD	32798
1122	ZELLWOOD	32798
1123	APOPKA	32712
1124	ZELLWOOD	32798
1125	APOPKA	32712
1126	APOPKA	32712
1127	ZELLWOOD	32798
1128	ZELLWOOD	32798
1129	APOPKA	32712
1130	APOPKA	32712
1131	APOPKA	32712
1132	APOPKA	32712
1133	APOPKA	32712
1134	APOPKA	32712
1135	APOPKA	32712
1136	APOPKA	32712
1137	APOPKA	32712
1138	APOPKA	32712
1139	APOPKA	32712
1140	APOPKA	32712
1141	APOPKA	32712
1142	APOPKA	32712
1143	ZELLWOOD	32798
1144	ZELLWOOD	32798
1145	APOPKA	32712
1146	APOPKA	32712
1147	ZELLWOOD	32798
1148	ZELLWOOD	32798
1149	ZELLWOOD	32798
1150	ZELLWOOD	32798
1151	ZELLWOOD	32798
1152	ZELLWOOD	32798
1153	ZELLWOOD	32798
1154	ZELLWOOD	32798
1155	ZELLWOOD	32798
1156	ZELLWOOD	32798
1157	ZELLWOOD	32798
1158	ZELLWOOD	32798
1159	ZELLWOOD	32798
1160	ZELLWOOD	32798
1161	ZELLWOOD	32798
1162	ZELLWOOD	32798
1163	ZELLWOOD	32798
1164	ZELLWOOD	32798
1165	ZELLWOOD	32798
1166	ZELLWOOD	32798
1167	ZELLWOOD	32798
1168	ZELLWOOD	32798
1169	APOPKA	32712
1170	APOPKA	32712
1171	APOPKA	32712
1172	APOPKA	32712
1173	APOPKA	32712
1174	APOPKA	32712
1175	APOPKA	32712
1176	APOPKA	32712
1177	APOPKA	32712
1178	APOPKA	32712
1179	APOPKA	32712
1180	APOPKA	32712
1181	APOPKA	32712
1182	APOPKA	32712
1183	APOPKA	32712
1184	APOPKA	32712
1185	APOPKA	32712
1186	APOPKA	32712
1187	APOPKA	32712
1188	APOPKA	32712
1189	APOPKA	32712
1190	APOPKA	32712
1191	APOPKA	32712
1192	APOPKA	32712
1193	APOPKA	32712
1194	APOPKA	32712
1195	APOPKA	32712
1196	APOPKA	32712
1197	APOPKA	32712
1198	APOPKA	32712
1199	APOPKA	32712
1200	APOPKA	32712
1201	APOPKA	32712
1202	APOPKA	32712
1203	APOPKA	32712
1204	APOPKA	32712
1205	APOPKA	32712
1206	APOPKA	32712
1207	APOPKA	32712
1208	APOPKA	32712
1209	APOPKA	32712
1210	APOPKA	32712
1211	APOPKA	32712
1212	APOPKA	32712
1213	APOPKA	32712
1214	APOPKA	32712
1215	APOPKA	32712
1216	APOPKA	32712
1217	APOPKA	32712
1218	APOPKA	32712
1219	APOPKA	32712
1220	APOPKA	32712
1221	APOPKA	32712
1222	APOPKA	32712
1223	APOPKA	32712
1224	APOPKA	32712
1225	APOPKA	32712
1226	APOPKA	32712
1227	APOPKA	32712
1228	APOPKA	32712
1229	APOPKA	32712
1230	APOPKA	32712
1231	APOPKA	32712
1232	APOPKA	32712
1233	APOPKA	32712
1234	APOPKA	32712
1235	APOPKA	32712
1236	APOPKA	32712
1237	APOPKA	32712
1238	APOPKA	32712
1239	APOPKA	32712
1240	APOPKA	32712
1241	APOPKA	32712
1242	APOPKA	32712
1243	APOPKA	32712
1244	APOPKA	32712
1245	APOPKA	32712
1246	APOPKA	32712
1247	APOPKA	32712
1248	APOPKA	32712
1249	APOPKA	32712
1250	APOPKA	32712
1251	APOPKA	32712
1252	APOPKA	32712
1253	APOPKA	32712
1254	APOPKA	32712
1255	APOPKA	32712
1256	APOPKA	32712
1257	APOPKA	32712
1258	APOPKA	32712
1259	APOPKA	32712
1260	APOPKA	32712
1261	APOPKA	32712
1262	APOPKA	32712
1263	APOPKA	32712
1264	APOPKA	32712
1265	APOPKA	32712
1266	APOPKA	32712
1267	APOPKA	32712
1268	APOPKA	32712
1269	APOPKA	32712
1270	APOPKA	32712
1271	APOPKA	32712
1272	APOPKA	32712
1273	APOPKA	32712
1274	APOPKA	32712
1275	APOPKA	32712
1276	APOPKA	32712
1277	APOPKA	32712
1278	APOPKA	32712
1279	APOPKA	32712
1280	APOPKA	32712
1281	APOPKA	32712
1282	APOPKA	32712
1283	APOPKA	32712
1284	APOPKA	32712
1285	APOPKA	32712
1286	APOPKA	32712
1287	APOPKA	32712
1288	APOPKA	32712
1289	APOPKA	32712
1290	APOPKA	32712
1291	APOPKA	32712
1292	APOPKA	32712
1293	APOPKA	32712
1294	APOPKA	32712
1295	APOPKA	32712
1296	APOPKA	32712
1297	APOPKA	32712
1298	APOPKA	32712
1299	APOPKA	32712
1300	APOPKA	32712
1301	APOPKA	32712
1302	APOPKA	32712
1303	APOPKA	32712
1304	APOPKA	32712
1305	APOPKA	32712
1306	APOPKA	32712
1307	APOPKA	32712
1308	APOPKA	32712
1309	APOPKA	32712
1310	APOPKA	32712
1311	APOPKA	32712
1312	APOPKA	32712
1313	APOPKA	32712
1314	APOPKA	32712
1315	APOPKA	32712
1316	APOPKA	32712
1317	APOPKA	32712
1318	APOPKA	32712
1319	APOPKA	32712
1320	APOPKA	32712
1321	APOPKA	32712
1322	APOPKA	32712
1323	APOPKA	32712
1324	APOPKA	32712
1325	APOPKA	32712
1326	APOPKA	32712
1327	APOPKA	32712
1328	APOPKA	32712
1329	APOPKA	32712
1330	APOPKA	32712
1331	APOPKA	32712
1332	APOPKA	32712
1333	APOPKA	32712
1334	APOPKA	32712
1335	APOPKA	32712
1336	APOPKA	32712
1337	APOPKA	32712
1338	APOPKA	32712
1339	APOPKA	32712
1340	APOPKA	32712
1341	APOPKA	32712
1342	APOPKA	32712
1343	APOPKA	32712
1344	APOPKA	32712
1345	APOPKA	32712
1346	APOPKA	32712
1347	APOPKA	32712
1348	APOPKA	32712
1349	APOPKA	32712
1350	APOPKA	32712
1351	APOPKA	32712
1352	APOPKA	32712
1353	APOPKA	32712
1354	APOPKA	32712
1355	APOPKA	32712
1356	APOPKA	32712
1357	APOPKA	32712
1358	APOPKA	32712
1359	APOPKA	32712
1360	APOPKA	32712
1361	APOPKA	32712
1362	APOPKA	32712
1363	APOPKA	32712
1364	APOPKA	32712
1365	APOPKA	32712
1366	APOPKA	32712
1367	APOPKA	32712
1368	APOPKA	32712
1369	APOPKA	32712
1370	APOPKA	32712
1371	APOPKA	32712
1372	APOPKA	32712
1373	APOPKA	32712
1374	APOPKA	32712
1375	APOPKA	32712
1376	APOPKA	32712
1377	APOPKA	32712
1378	APOPKA	32712
1379	APOPKA	32712
1380	APOPKA	32712
1381	APOPKA	32712
1382	APOPKA	32712
1383	APOPKA	32712
1384	APOPKA	32712
1385	APOPKA	32712
1386	APOPKA	32712
1387	APOPKA	32712
1388	APOPKA	32712
1389	APOPKA	32712
1390	APOPKA	32712
1391	APOPKA	32712
1392	APOPKA	32712
1393	APOPKA	32712
1394	APOPKA	32712
1395	APOPKA	32712
1396	APOPKA	32712
1397	APOPKA	32712
1398	APOPKA	32712
1399	APOPKA	32712
1400	APOPKA	32712
1401	APOPKA	32712
1402	APOPKA	32712
1403	APOPKA	32712
1404	APOPKA	32712
1405	APOPKA	32712
1406	APOPKA	32712
1407	APOPKA	32712
1408	APOPKA	32712
1409	APOPKA	32712
1410	APOPKA	32712
1411	APOPKA	32712
1412	APOPKA	32712
1413	APOPKA	32712
1414	APOPKA	32712
1415	APOPKA	32712
1416	APOPKA	32712
1417	APOPKA	32712
1418	APOPKA	32712
1419	APOPKA	32712
1420	APOPKA	32712
1421	APOPKA	32712
1422	APOPKA	32712
1423	APOPKA	32712
1424	APOPKA	32703
1425	APOPKA	32703
1426	APOPKA	32703
1427	OCOEE	34761
1428	OCOEE	34761
1429	OCOEE	34761
1430	OCOEE	34761
1431	OCOEE	34761
1432	OCOEE	34761
1433	OCOEE	34761
1434	OCOEE	34761
1435	OCOEE	34761
1436	OCOEE	34761
1437	OCOEE	34761
1438	OCOEE	34761
1439	OCOEE	34761
1440	OCOEE	34761
1441	OCOEE	34761
1442	OCOEE	34761
1443	OCOEE	34761
1444	OCOEE	34761
1445	OCOEE	34761
1446	OCOEE	34761
1447	OCOEE	34761
1448	OCOEE	34761
1449	OCOEE	34761
1450	OCOEE	34761
1451	OCOEE	34761
1452	OCOEE	34761
1453	OCOEE	34761
1454	OCOEE	34761
1455	OCOEE	34761
1456	OCOEE	34761
1457	OCOEE	34761
1458	OCOEE	34761
1459	OCOEE	34761
1460	OCOEE	34761
1461	OCOEE	34761
1462	OCOEE	34761
1463	OCOEE	34761
1464	OCOEE	34761
1465	OCOEE	34761
1466	OCOEE	34761
1467	OCOEE	34761
1468	OCOEE	34761
1469	OCOEE	34761
1470	OCOEE	34761
1471	OCOEE	34761
1472	OCOEE	34761
1473	OCOEE	34761
1474	OCOEE	34761
1475	OCOEE	34761
1476	OCOEE	34761
1477	OCOEE	34761
1478	OCOEE	34761
1479	OCOEE	34761
1480	OCOEE	34761
1481	OCOEE	34761
1482	OCOEE	34761
1483	OCOEE	34761
1484	OCOEE	34761
1485	OCOEE	34761
1486	OCOEE	34761
1487	OCOEE	34761
1488	OCOEE	34761
1489	OCOEE	34761
1490	OCOEE	34761
1491	OCOEE	34761
1492	OCOEE	34761
1493	OCOEE	34761
1494	OCOEE	34761
1495	OCOEE	34761
1496	OCOEE	34761
1497	OCOEE	34761
1498	OCOEE	34761
1499	WINTER GARDEN	34787
1500	WINTER GARDEN	34787
1501	WINTER GARDEN	34787
1502	WINTER GARDEN	34787
1503	WINTER GARDEN	34787
1504	WINTER GARDEN	34787
1505	WINTER GARDEN	34787
1506	WINTER GARDEN	34787
1507	WINTER GARDEN	34787
1508	WINTER GARDEN	34787
1509	WINTER GARDEN	34787
1510	WINTER GARDEN	34787
1511	WINTER GARDEN	34787
1512	WINTER GARDEN	34787
1513	WINTER GARDEN	34787
1514	WINTER GARDEN	34787
1515	WINTER GARDEN	34787
1516	WINTER GARDEN	34787
1517	WINTER GARDEN	34787
1518	WINTER GARDEN	34787
1519	WINTER GARDEN	34787
1520	WINTER GARDEN	34787
1521	WINTER GARDEN	34787
1522	WINTER GARDEN	34787
1523	WINTER GARDEN	34787
1524	WINTER GARDEN	34787
1525	WINTER GARDEN	34787
1526	WINTER GARDEN	34787
1527	WINTER GARDEN	34787
1528	WINTER GARDEN	34787
1529	WINTER GARDEN	34787
1530	WINTER GARDEN	34787
1531	WINTER GARDEN	34787
1532	WINTER GARDEN	34787
1533	WINTER GARDEN	34787
1534	WINTER GARDEN	34787
1535	WINTER GARDEN	34787
1536	WINTER GARDEN	34787
1537	WINTER GARDEN	34787
1538	WINTER GARDEN	34787
1539	WINTER GARDEN	34787
1540	WINTER GARDEN	34787
1541	WINTER GARDEN	34787
1542	WINTER GARDEN	34787
1543	WINTER GARDEN	34787
1544	WINTER GARDEN	34787
1545	WINTER GARDEN	34787
1546	WINTER GARDEN	34787
1547	WINTER GARDEN	34787
1548	WINTER GARDEN	34787
1549	WINTER GARDEN	34787
1550	WINTER GARDEN	34787
1551	WINTER GARDEN	34787
1552	WINTER GARDEN	34787
1553	WINTER GARDEN	34787
1554	WINTER GARDEN	34787
1555	WINTER GARDEN	34787
1556	WINTER GARDEN	34787
1557	WINTER GARDEN	34787
1558	WINTER GARDEN	34787
1559	WINTER GARDEN	34787
1560	WINTER GARDEN	34787
1561	WINTER GARDEN	34787
1562	WINTER GARDEN	34787
1563	WINTER GARDEN	34787
1564	WINTER GARDEN	34787
1565	WINTER GARDEN	34787
1566	WINTER GARDEN	34787
1567	WINTER GARDEN	34787
1568	WINTER GARDEN	34787
1569	WINTER GARDEN	34787
1570	WINTER GARDEN	34787
1571	WINTER GARDEN	34787
1572	WINTER GARDEN	34787
1573	WINTER GARDEN	34787
1574	WINTER GARDEN	34787
1575	WINTER GARDEN	34787
1576	WINTER GARDEN	34787
1577	WINTER GARDEN	34787
1578	WINTER GARDEN	34787
1579	WINTER GARDEN	34787
1580	WINTER GARDEN	34787
1581	WINTER GARDEN	34787
1582	WINTER GARDEN	34787
1583	WINTER GARDEN	34787
1584	WINTER GARDEN	34787
1585	WINTER GARDEN	34787
1586	WINTER GARDEN	34787
1587	WINTER GARDEN	34787
1588	WINTER GARDEN	34787
1589	WINTER GARDEN	34787
1590	WINTER GARDEN	34787
1591	WINTER GARDEN	34787
1592	WINTER GARDEN	34787
1593	OCOEE	34761
1594	OCOEE	34761
1595	OCOEE	34761
1596	OCOEE	34761
1597	WINTER GARDEN	34787
1598	WINTER GARDEN	34787
1599	WINTER GARDEN	34787
1600	WINTER GARDEN	34787
1601	WINTER GARDEN	34787
1602	WINTER GARDEN	34787
1603	WINTER GARDEN	34787
1604	WINTER GARDEN	34787
1605	WINTER GARDEN	34787
1606	WINTER GARDEN	34787
1607	WINTER GARDEN	34787
1608	WINTER GARDEN	34787
1609	WINTER GARDEN	34787
1610	WINTER GARDEN	34787
1611	WINTER GARDEN	34787
1612	WINTER GARDEN	34787
1613	WINTER GARDEN	34787
1614	WINTER GARDEN	34787
1615	WINTER GARDEN	34787
1616	WINTER GARDEN	34787
1617	WINTER GARDEN	34787
1618	WINTER GARDEN	34787
1619	WINTER GARDEN	34787
1620	WINTER GARDEN	34787
1621	WINTER GARDEN	34787
1622	WINTER GARDEN	34787
1623	WINTER GARDEN	34787
1624	WINTER GARDEN	34787
1625	WINTER GARDEN	34787
1626	WINTER GARDEN	34787
1627	WINTER GARDEN	34787
1628	WINTER GARDEN	34787
1629	WINTER GARDEN	34787
1630	WINTER GARDEN	34787
1631	WINTER GARDEN	34787
1632	WINTER GARDEN	34787
1633	WINTER GARDEN	34787
1634	WINTER GARDEN	34787
1635	WINTER GARDEN	34787
1636	WINTER GARDEN	34787
1637	WINTER GARDEN	34787
1638	WINTER GARDEN	34787
1639	WINTER GARDEN	34787
1640	WINTER GARDEN	34787
1641	WINTER GARDEN	34787
1642	WINTER GARDEN	34787
1643	WINTER GARDEN	34787
1644	WINTER GARDEN	34787
1645	WINTER GARDEN	34787
1646	WINTER GARDEN	34787
1647	WINTER GARDEN	34787
1648	WINTER GARDEN	34787
1649	WINTER GARDEN	34787
1650	WINTER GARDEN	34787
1651	WINTER GARDEN	34787
1652	WINTER GARDEN	34787
1653	WINTER GARDEN	34787
1654	WINTER GARDEN	34787
1655	WINTER GARDEN	34787
1656	WINTER GARDEN	34787
1657	WINTER GARDEN	34787
1658	WINTER GARDEN	34787
1659	WINTER GARDEN	34787
1660	WINTER GARDEN	34787
1661	WINTER GARDEN	34787
1662	WINTER GARDEN	34787
1663	WINTER GARDEN	34787
1664	WINTER GARDEN	34787
1665	WINTER GARDEN	34787
1666	WINTER GARDEN	34787
1667	WINTER GARDEN	34787
1668	WINTER GARDEN	34787
1669	WINTER GARDEN	34787
1670	WINTER GARDEN	34787
1671	WINTER GARDEN	34787
1672	WINTER GARDEN	34787
1673	WINTER GARDEN	34787
1674	WINTER GARDEN	34787
1675	WINTER GARDEN	34787
1676	WINTER GARDEN	34787
1677	WINTER GARDEN	34787
1678	WINTER GARDEN	34787
1679	WINTER GARDEN	34787
1680	WINTER GARDEN	34787
1681	WINTER GARDEN	34787
1682	WINTER GARDEN	34787
1683	WINTER GARDEN	34787
1684	WINTER GARDEN	34787
1685	WINTER GARDEN	34787
1686	WINTER GARDEN	34787
1687	WINTER GARDEN	34787
1688	WINTER GARDEN	34787
1689	WINTER GARDEN	34787
1690	WINTER GARDEN	34787
1691	WINTER GARDEN	34787
1692	WINTER GARDEN	34787
1693	WINTER GARDEN	34787
1694	WINTER GARDEN	34787
1695	WINTER GARDEN	34787
1696	WINTER GARDEN	34787
1697	WINTER GARDEN	34787
1698	WINTER GARDEN	34787
1699	WINTER GARDEN	34787
1700	WINTER GARDEN	34787
1701	WINTER GARDEN	34787
1702	WINTER GARDEN	34787
1703	WINTER GARDEN	34787
1704	WINTER GARDEN	34787
1705	WINTER GARDEN	34787
1706	WINTER GARDEN	34787
1707	WINTER GARDEN	34787
1708	WINTER GARDEN	34787
1709	WINTER GARDEN	34787
1710	WINTER GARDEN	34787
1711	WINTER GARDEN	34787
1712	WINTER GARDEN	34787
1713	WINTER GARDEN	34787
1714	WINTER GARDEN	34787
1715	WINTER GARDEN	34787
1716	WINTER GARDEN	34787
1717	WINTER GARDEN	34787
1718	WINTER GARDEN	34787
1719	WINTER GARDEN	34787
1720	WINTER GARDEN	34787
1721	WINTER GARDEN	34787
1722	WINTER GARDEN	34787
1723	WINTER GARDEN	34787
1724	WINTER GARDEN	34787
1725	WINTER GARDEN	34787
1726	WINTER GARDEN	34787
1727	WINTER GARDEN	34787
1728	WINTER GARDEN	34787
1729	WINTER GARDEN	34787
1730	WINTER GARDEN	34787
1731	WINTER GARDEN	34787
1732	WINTER GARDEN	34787
1733	WINTER GARDEN	34787
1734	WINTER GARDEN	34787
1735	WINTER GARDEN	34787
1736	WINTER GARDEN	34787
1737	WINTER GARDEN	34787
1738	WINTER GARDEN	34787
1739	WINTER GARDEN	34787
1740	WINTER GARDEN	34787
1741	WINTER GARDEN	34787
1742	WINTER GARDEN	34787
1743	WINTER GARDEN	34787
1744	WINTER GARDEN	34787
1745	WINTER GARDEN	34787
1746	WINTER GARDEN	34787
1747	WINTER GARDEN	34787
1748	WINTER GARDEN	34787
1749	WINTER GARDEN	34787
1750	WINTER GARDEN	34787
1751	WINTER GARDEN	34787
1752	WINTER GARDEN	34787
1753	WINTER GARDEN	34787
1754	WINTER GARDEN	34787
1755	WINTER GARDEN	34787
1756	WINTER GARDEN	34787
1757	WINTER GARDEN	34787
1758	WINTER GARDEN	34787
1759	WINTER GARDEN	34787
1760	WINTER GARDEN	34787
1761	WINTER GARDEN	34787
1762	WINTER GARDEN	34787
1763	WINTER GARDEN	34787
1764	WINTER GARDEN	34787
1765	WINTER GARDEN	34787
1766	WINTER GARDEN	34787
1767	WINTER GARDEN	34787
1768	WINTER GARDEN	34787
1769	WINTER GARDEN	34787
1770	WINTER GARDEN	34787
1771	WINTER GARDEN	34787
1772	WINTER GARDEN	34787
1773	WINTER GARDEN	34787
1774	WINTER GARDEN	34787
1775	WINTER GARDEN	34787
1776	WINTER GARDEN	34787
1777	WINTER GARDEN	34787
1778	WINTER GARDEN	34787
1779	WINTER GARDEN	34787
1780	WINTER GARDEN	34787
1781	WINTER GARDEN	34787
1782	WINTER GARDEN	34787
1783	WINTER GARDEN	34787
1784	WINTER GARDEN	34787
1785	WINTER GARDEN	34787
1786	WINTER GARDEN	34787
1787	WINTER GARDEN	34787
1788	WINTER GARDEN	34787
1789	WINTER GARDEN	34787
1790	WINTER GARDEN	34787
1791	WINTER GARDEN	34787
1792	WINTER GARDEN	34787
1793	WINTER GARDEN	34787
1794	WINTER GARDEN	34787
1795	WINTER GARDEN	34787
1796	WINTER GARDEN	34787
1797	WINTER GARDEN	34787
1798	WINTER GARDEN	34787
1799	WINTER GARDEN	34787
1800	WINTER GARDEN	34787
1801	WINTER GARDEN	34787
1802	WINTER GARDEN	34787
1803	WINTER GARDEN	34787
1804	WINTER GARDEN	34787
1805	WINTER GARDEN	34787
1806	WINTER GARDEN	34787
1807	WINTER GARDEN	34787
1808	WINTER GARDEN	34787
1809	WINTER GARDEN	34787
1810	WINTER GARDEN	34787
1811	WINTER GARDEN	34787
1812	WINTER GARDEN	34787
1813	WINTER GARDEN	34787
1814	WINTER GARDEN	34787
1815	WINTER GARDEN	34787
1816	WINTER GARDEN	34787
1817	WINTER GARDEN	34787
1818	WINTER GARDEN	34787
1819	WINTER GARDEN	34787
1820	WINTER GARDEN	34787
1821	WINTER GARDEN	34787
1822	WINTER GARDEN	34787
1823	WINTER GARDEN	34787
1824	WINTER GARDEN	34787
1825	WINTER GARDEN	34787
1826	WINTER GARDEN	34787
1827	WINTER GARDEN	34787
1828	WINTER GARDEN	34787
1829	WINTER GARDEN	34787
1830	WINTER GARDEN	34787
1831	WINTER GARDEN	34787
1832	WINTER GARDEN	34787
1833	WINTER GARDEN	34787
1834	WINTER GARDEN	34787
1835	WINTER GARDEN	34787
1836	WINTER GARDEN	34787
1837	WINTER GARDEN	34787
1838	WINTER GARDEN	34787
1839	WINTER GARDEN	34787
1840	WINTER GARDEN	34787
1841	WINTER GARDEN	34787
1842	WINTER GARDEN	34787
1843	WINTER GARDEN	34787
1844	WINTER GARDEN	34787
1845	WINTER GARDEN	34787
1846	WINTER GARDEN	34787
1847	WINTER GARDEN	34787
1848	WINTER GARDEN	34787
1849	WINTER GARDEN	34787
1850	WINTER GARDEN	34787
1851	WINTER GARDEN	34787
1852	WINTER GARDEN	34787
1853	WINTER GARDEN	34787
1854	WINTER GARDEN	34787
1855	WINTER GARDEN	34787
1856	WINTER GARDEN	34787
1857	WINTER GARDEN	34787
1858	WINTER GARDEN	34787
1859	WINTER GARDEN	34787
1860	WINTER GARDEN	34787
1861	WINTER GARDEN	34787
1862	WINTER GARDEN	34787
1863	WINTER GARDEN	34787
1864	WINTER GARDEN	34787
1865	WINTER GARDEN	34787
1866	WINTER GARDEN	34787
1867	WINTER GARDEN	34787
1868	WINTER GARDEN	34787
1869	WINTER GARDEN	34787
1870	WINTER GARDEN	34787
1871	WINTER GARDEN	34787
1872	WINTER GARDEN	34787
1873	WINTER GARDEN	34787
1874	WINTER GARDEN	34787
1875	WINTER GARDEN	34787
1876	WINTER GARDEN	34787
1877	WINTER GARDEN	34787
1878	WINTER GARDEN	34787
1879	WINTER GARDEN	34787
1880	WINTER GARDEN	34787
1881	WINTER GARDEN	34787
1882	WINTER GARDEN	34787
1883	WINTER GARDEN	34787
1884	WINTER GARDEN	34787
1885	WINTER GARDEN	34787
1886	WINTER GARDEN	34787
1887	WINTER GARDEN	34787
1888	WINTER GARDEN	34787
1889	WINTER GARDEN	34787
1890	WINTER GARDEN	34787
1891	WINTER GARDEN	34787
1892	WINTER GARDEN	34787
1893	WINTER GARDEN	34787
1894	WINTER GARDEN	34787
1895	WINTER GARDEN	34787
1896	WINTER GARDEN	34787
1897	WINTER GARDEN	34787
1898	WINTER GARDEN	34787
1899	WINTER GARDEN	34787
1900	WINTER GARDEN	34787
1901	WINTER GARDEN	34787
1902	WINTER GARDEN	34787
1903	WINTER GARDEN	34787
1904	WINTER GARDEN	34787
1905	WINTER GARDEN	34787
1906	WINTER GARDEN	34787
1907	WINTER GARDEN	34787
1908	WINTER GARDEN	34787
1909	WINTER GARDEN	34787
1910	WINTER GARDEN	34787
1911	WINTER GARDEN	34787
1912	WINTER GARDEN	34787
1913	WINTER GARDEN	34787
1914	WINTER GARDEN	34787
1915	WINTER GARDEN	34787
1916	WINTER GARDEN	34787
1917	WINTER GARDEN	34787
1918	WINTER GARDEN	34787
1919	WINTER GARDEN	34787
1920	WINTER GARDEN	34787
1921	WINTER GARDEN	34787
1922	WINTER GARDEN	34787
1923	WINTER GARDEN	34787
1924	WINTER GARDEN	34787
1925	WINTER GARDEN	34787
1926	WINTER GARDEN	34787
1927	WINTER GARDEN	34787
1928	WINTER GARDEN	34787
1929	WINTER GARDEN	34787
1930	WINTER GARDEN	34787
1931	WINTER GARDEN	34787
1932	WINTER GARDEN	34787
1933	WINTER GARDEN	34787
1934	WINTER GARDEN	34787
1935	WINTER GARDEN	34787
1936	WINTER GARDEN	34787
1937	WINTER GARDEN	34787
1938	WINTER GARDEN	34787
1939	WINTER GARDEN	34787
1940	WINTER GARDEN	34787
1941	WINTER GARDEN	34787
1942	WINTER GARDEN	34787
1943	WINTER GARDEN	34787
1944	WINTER GARDEN	34787
1945	WINTER GARDEN	34787
1946	WINTER GARDEN	34787
1947	WINTER GARDEN	34787
1948	WINTER GARDEN	34787
1949	WINTER GARDEN	34787
1950	WINTER GARDEN	34787
1951	WINTER GARDEN	34787
1952	WINTER GARDEN	34787
1953	WINTER GARDEN	34787
1954	WINTER GARDEN	34787
1955	WINTER GARDEN	34787
1956	WINTER GARDEN	34787
1957	WINTER GARDEN	34787
1958	WINTER GARDEN	34787
1959	WINTER GARDEN	34787
1960	WINTER GARDEN	34787
1961	WINTER GARDEN	34787
1962	WINTER GARDEN	34787
1963	WINTER GARDEN	34787
1964	WINTER GARDEN	34787
1965	WINTER GARDEN	34787
1966	WINTER GARDEN	34787
1967	WINTER GARDEN	34787
1968	WINTER GARDEN	34787
1969	WINTER GARDEN	34787
1970	WINTER GARDEN	34787
1971	WINTER GARDEN	34787
1972	WINTER GARDEN	34787
1973	WINTER GARDEN	34787
1974	WINTER GARDEN	34787
1975	WINTER GARDEN	34787
1976	WINTER GARDEN	34787
1977	WINTER GARDEN	34787
1978	WINTER GARDEN	34787
1979	WINTER GARDEN	34787
